"PassengerId","Survived.0","Survived.1"
105,0.831826401446655,0.168173598553345
106,0.831826401446655,0.168173598553345
107,0.594594594594595,0.405405405405405
108,0.831826401446655,0.168173598553345
109,0.831826401446655,0.168173598553345
110,0.888888888888889,0.111111111111111
111,0.831826401446655,0.168173598553345
112,0.296296296296296,0.703703703703704
113,0.831826401446655,0.168173598553345
114,0.594594594594595,0.405405405405405
115,0.296296296296296,0.703703703703704
116,0.831826401446655,0.168173598553345
117,0.831826401446655,0.168173598553345
118,0.831826401446655,0.168173598553345
119,0.831826401446655,0.168173598553345
120,0.888888888888889,0.111111111111111
121,0.831826401446655,0.168173598553345
122,0.831826401446655,0.168173598553345
123,0.831826401446655,0.168173598553345
124,0.0529411764705882,0.947058823529412
125,0.831826401446655,0.168173598553345
126,0.831826401446655,0.168173598553345
127,0.831826401446655,0.168173598553345
128,0.831826401446655,0.168173598553345
129,0.296296296296296,0.703703703703704
130,0.831826401446655,0.168173598553345
131,0.831826401446655,0.168173598553345
132,0.831826401446655,0.168173598553345
133,0.1875,0.8125
134,0.0529411764705882,0.947058823529412
135,0.831826401446655,0.168173598553345
136,0.831826401446655,0.168173598553345
137,0.0529411764705882,0.947058823529412
138,0.831826401446655,0.168173598553345
139,0.831826401446655,0.168173598553345
140,0.831826401446655,0.168173598553345
141,0.296296296296296,0.703703703703704
142,0.594594594594595,0.405405405405405
143,0.1875,0.8125
144,0.831826401446655,0.168173598553345
145,0.831826401446655,0.168173598553345
146,0.831826401446655,0.168173598553345
147,0.831826401446655,0.168173598553345
148,0.888888888888889,0.111111111111111
149,0.831826401446655,0.168173598553345
150,0.831826401446655,0.168173598553345
151,0.831826401446655,0.168173598553345
152,0.0529411764705882,0.947058823529412
153,0.831826401446655,0.168173598553345
154,0.831826401446655,0.168173598553345
155,0.831826401446655,0.168173598553345
156,0.831826401446655,0.168173598553345
157,0.296296296296296,0.703703703703704
158,0.831826401446655,0.168173598553345
159,0.831826401446655,0.168173598553345
160,0.831826401446655,0.168173598553345
161,0.831826401446655,0.168173598553345
162,0.0529411764705882,0.947058823529412
163,0.831826401446655,0.168173598553345
164,0.831826401446655,0.168173598553345
165,0.888888888888889,0.111111111111111
166,0.831826401446655,0.168173598553345
167,0.0529411764705882,0.947058823529412
168,0.888888888888889,0.111111111111111
169,0.831826401446655,0.168173598553345
170,0.831826401446655,0.168173598553345
171,0.831826401446655,0.168173598553345
172,0.888888888888889,0.111111111111111
173,0.1875,0.8125
174,0.831826401446655,0.168173598553345
175,0.831826401446655,0.168173598553345
176,0.831826401446655,0.168173598553345
177,0.831826401446655,0.168173598553345
178,0.0529411764705882,0.947058823529412
179,0.831826401446655,0.168173598553345
180,0.831826401446655,0.168173598553345
181,0.888888888888889,0.111111111111111
182,0.831826401446655,0.168173598553345
183,0.831826401446655,0.168173598553345
184,0,1
185,0.7,0.3
186,0.831826401446655,0.168173598553345
187,0.296296296296296,0.703703703703704
188,0.831826401446655,0.168173598553345
189,0.831826401446655,0.168173598553345
190,0.831826401446655,0.168173598553345
191,0.0529411764705882,0.947058823529412
192,0.831826401446655,0.168173598553345
193,0.594594594594595,0.405405405405405
194,0,1
195,0.0529411764705882,0.947058823529412
196,0.0529411764705882,0.947058823529412
197,0.831826401446655,0.168173598553345
198,0.831826401446655,0.168173598553345
199,0.296296296296296,0.703703703703704
200,0.0529411764705882,0.947058823529412
201,0.831826401446655,0.168173598553345
202,0.831826401446655,0.168173598553345
203,0.831826401446655,0.168173598553345
204,0.831826401446655,0.168173598553345
205,0.831826401446655,0.168173598553345
206,0.594594594594595,0.405405405405405
207,0.831826401446655,0.168173598553345
208,0.831826401446655,0.168173598553345
209,0.296296296296296,0.703703703703704
210,0.831826401446655,0.168173598553345
211,0.831826401446655,0.168173598553345
212,0.0529411764705882,0.947058823529412
213,0.831826401446655,0.168173598553345
214,0.831826401446655,0.168173598553345
215,0.831826401446655,0.168173598553345
216,0.0529411764705882,0.947058823529412
217,0.594594594594595,0.405405405405405
218,0.831826401446655,0.168173598553345
219,0.0529411764705882,0.947058823529412
220,0.831826401446655,0.168173598553345
221,0.831826401446655,0.168173598553345
222,0.831826401446655,0.168173598553345
223,0.831826401446655,0.168173598553345
224,0.831826401446655,0.168173598553345
225,0.831826401446655,0.168173598553345
226,0.831826401446655,0.168173598553345
227,0.831826401446655,0.168173598553345
228,0.831826401446655,0.168173598553345
229,0.831826401446655,0.168173598553345
230,0.888888888888889,0.111111111111111
231,0.0529411764705882,0.947058823529412
232,0.831826401446655,0.168173598553345
233,0.831826401446655,0.168173598553345
234,0.888888888888889,0.111111111111111
235,0.831826401446655,0.168173598553345
236,0.594594594594595,0.405405405405405
237,0.831826401446655,0.168173598553345
238,0.0529411764705882,0.947058823529412
239,0.831826401446655,0.168173598553345
240,0.831826401446655,0.168173598553345
241,0.296296296296296,0.703703703703704
242,0.296296296296296,0.703703703703704
243,0.831826401446655,0.168173598553345
244,0.831826401446655,0.168173598553345
245,0.831826401446655,0.168173598553345
246,0.831826401446655,0.168173598553345
247,0.594594594594595,0.405405405405405
248,0.0529411764705882,0.947058823529412
249,0.831826401446655,0.168173598553345
250,0.831826401446655,0.168173598553345
251,0.831826401446655,0.168173598553345
252,0.594594594594595,0.405405405405405
253,0.831826401446655,0.168173598553345
254,0.831826401446655,0.168173598553345
255,0.7,0.3
256,0.296296296296296,0.703703703703704
257,0.0529411764705882,0.947058823529412
258,0.0529411764705882,0.947058823529412
259,0.0529411764705882,0.947058823529412
260,0.0529411764705882,0.947058823529412
261,0.831826401446655,0.168173598553345
262,0.888888888888889,0.111111111111111
263,0.831826401446655,0.168173598553345
264,0.831826401446655,0.168173598553345
265,0.296296296296296,0.703703703703704
266,0.831826401446655,0.168173598553345
267,0.831826401446655,0.168173598553345
268,0.831826401446655,0.168173598553345
269,0.0529411764705882,0.947058823529412
270,0.0529411764705882,0.947058823529412
271,0.831826401446655,0.168173598553345
272,0.831826401446655,0.168173598553345
273,0.0529411764705882,0.947058823529412
274,0.831826401446655,0.168173598553345
275,0.296296296296296,0.703703703703704
276,0.0529411764705882,0.947058823529412
277,0.594594594594595,0.405405405405405
278,0.831826401446655,0.168173598553345
279,0.831826401446655,0.168173598553345
280,0.7,0.3
281,0.831826401446655,0.168173598553345
282,0.831826401446655,0.168173598553345
283,0.831826401446655,0.168173598553345
284,0.831826401446655,0.168173598553345
285,0.831826401446655,0.168173598553345
286,0.831826401446655,0.168173598553345
287,0.831826401446655,0.168173598553345
288,0.831826401446655,0.168173598553345
289,0.831826401446655,0.168173598553345
290,0.296296296296296,0.703703703703704
291,0.0529411764705882,0.947058823529412
292,0.0529411764705882,0.947058823529412
293,0.831826401446655,0.168173598553345
294,0.594594594594595,0.405405405405405
295,0.831826401446655,0.168173598553345
296,0.831826401446655,0.168173598553345
297,0.831826401446655,0.168173598553345
298,0.0529411764705882,0.947058823529412
299,0.831826401446655,0.168173598553345
300,0.0529411764705882,0.947058823529412
301,0.296296296296296,0.703703703703704
302,0.831826401446655,0.168173598553345
303,0.831826401446655,0.168173598553345
304,0.0529411764705882,0.947058823529412
305,0.831826401446655,0.168173598553345
306,0,1
307,0.0529411764705882,0.947058823529412
308,0.0529411764705882,0.947058823529412
309,0.831826401446655,0.168173598553345
310,0.0529411764705882,0.947058823529412
311,0.0529411764705882,0.947058823529412
312,0.0529411764705882,0.947058823529412
313,0.0529411764705882,0.947058823529412
314,0.831826401446655,0.168173598553345
315,0.831826401446655,0.168173598553345
316,0.594594594594595,0.405405405405405
317,0.0529411764705882,0.947058823529412
318,0.831826401446655,0.168173598553345
319,0.0529411764705882,0.947058823529412
320,0.0529411764705882,0.947058823529412
321,0.831826401446655,0.168173598553345
322,0.831826401446655,0.168173598553345
323,0.0529411764705882,0.947058823529412
324,0.0529411764705882,0.947058823529412
325,0.831826401446655,0.168173598553345
326,0.0529411764705882,0.947058823529412
327,0.831826401446655,0.168173598553345
328,0.0529411764705882,0.947058823529412
329,0.7,0.3
330,0.0529411764705882,0.947058823529412
331,0.296296296296296,0.703703703703704
332,0.831826401446655,0.168173598553345
333,0.831826401446655,0.168173598553345
334,0.831826401446655,0.168173598553345
335,0.0529411764705882,0.947058823529412
336,0.831826401446655,0.168173598553345
337,0.831826401446655,0.168173598553345
338,0.0529411764705882,0.947058823529412
339,0.831826401446655,0.168173598553345
340,0.831826401446655,0.168173598553345
341,0,1
342,0.0529411764705882,0.947058823529412
343,0.831826401446655,0.168173598553345
344,0.831826401446655,0.168173598553345
345,0.831826401446655,0.168173598553345
346,0.0529411764705882,0.947058823529412
347,0.0529411764705882,0.947058823529412
348,0.1875,0.8125
349,0,1
350,0.831826401446655,0.168173598553345
351,0.831826401446655,0.168173598553345
352,0.831826401446655,0.168173598553345
353,0.831826401446655,0.168173598553345
354,0.831826401446655,0.168173598553345
355,0.831826401446655,0.168173598553345
356,0.831826401446655,0.168173598553345
357,0.0529411764705882,0.947058823529412
358,0.0529411764705882,0.947058823529412
359,0.296296296296296,0.703703703703704
360,0.296296296296296,0.703703703703704
361,0.831826401446655,0.168173598553345
362,0.831826401446655,0.168173598553345
363,0.296296296296296,0.703703703703704
364,0.831826401446655,0.168173598553345
365,0.831826401446655,0.168173598553345
366,0.831826401446655,0.168173598553345
367,0.0529411764705882,0.947058823529412
368,0.296296296296296,0.703703703703704
369,0.296296296296296,0.703703703703704
370,0.0529411764705882,0.947058823529412
371,0.831826401446655,0.168173598553345
372,0.831826401446655,0.168173598553345
373,0.831826401446655,0.168173598553345
374,0.831826401446655,0.168173598553345
375,0.7,0.3
376,0.0529411764705882,0.947058823529412
377,0.594594594594595,0.405405405405405
378,0.831826401446655,0.168173598553345
379,0.831826401446655,0.168173598553345
380,0.831826401446655,0.168173598553345
381,0.0529411764705882,0.947058823529412
382,0.296296296296296,0.703703703703704
383,0.831826401446655,0.168173598553345
384,0.0529411764705882,0.947058823529412
385,0.831826401446655,0.168173598553345
386,0.831826401446655,0.168173598553345
387,0.888888888888889,0.111111111111111
388,0.0529411764705882,0.947058823529412
389,0.831826401446655,0.168173598553345
390,0.0529411764705882,0.947058823529412
391,0.831826401446655,0.168173598553345
392,0.831826401446655,0.168173598553345
393,0.831826401446655,0.168173598553345
394,0.0529411764705882,0.947058823529412
395,0.1875,0.8125
396,0.831826401446655,0.168173598553345
397,0.594594594594595,0.405405405405405
398,0.831826401446655,0.168173598553345
399,0.831826401446655,0.168173598553345
400,0.0529411764705882,0.947058823529412
401,0.831826401446655,0.168173598553345
402,0.831826401446655,0.168173598553345
403,0.594594594594595,0.405405405405405
404,0.831826401446655,0.168173598553345
405,0.594594594594595,0.405405405405405
406,0.831826401446655,0.168173598553345
407,0.831826401446655,0.168173598553345
408,0,1
409,0.831826401446655,0.168173598553345
410,0.888888888888889,0.111111111111111
411,0.831826401446655,0.168173598553345
412,0.831826401446655,0.168173598553345
413,0.0529411764705882,0.947058823529412
414,0.831826401446655,0.168173598553345
415,0.831826401446655,0.168173598553345
416,0.594594594594595,0.405405405405405
417,0.0529411764705882,0.947058823529412
418,0.0529411764705882,0.947058823529412
419,0.831826401446655,0.168173598553345
420,0.888888888888889,0.111111111111111
421,0.831826401446655,0.168173598553345
422,0.831826401446655,0.168173598553345
423,0.831826401446655,0.168173598553345
424,0.1875,0.8125
425,0.831826401446655,0.168173598553345
426,0.831826401446655,0.168173598553345
427,0.0529411764705882,0.947058823529412
428,0.0529411764705882,0.947058823529412
429,0.831826401446655,0.168173598553345
430,0.831826401446655,0.168173598553345
431,0.831826401446655,0.168173598553345
432,0.1875,0.8125
433,0.0529411764705882,0.947058823529412
434,0.831826401446655,0.168173598553345
435,0.831826401446655,0.168173598553345
436,0.0529411764705882,0.947058823529412
437,0.888888888888889,0.111111111111111
438,0.0529411764705882,0.947058823529412
439,0.831826401446655,0.168173598553345
440,0.831826401446655,0.168173598553345
441,0.0529411764705882,0.947058823529412
442,0.831826401446655,0.168173598553345
443,0.831826401446655,0.168173598553345
444,0.0529411764705882,0.947058823529412
445,0.831826401446655,0.168173598553345
446,0,1
447,0.0529411764705882,0.947058823529412
448,0.831826401446655,0.168173598553345
449,0.296296296296296,0.703703703703704
450,0.831826401446655,0.168173598553345
451,0.831826401446655,0.168173598553345
452,0.831826401446655,0.168173598553345
453,0.831826401446655,0.168173598553345
454,0.831826401446655,0.168173598553345
455,0.831826401446655,0.168173598553345
456,0.831826401446655,0.168173598553345
457,0.831826401446655,0.168173598553345
458,0.0529411764705882,0.947058823529412
459,0.0529411764705882,0.947058823529412
460,0.831826401446655,0.168173598553345
461,0.831826401446655,0.168173598553345
462,0.831826401446655,0.168173598553345
463,0.831826401446655,0.168173598553345
464,0.831826401446655,0.168173598553345
465,0.831826401446655,0.168173598553345
466,0.831826401446655,0.168173598553345
467,0.831826401446655,0.168173598553345
468,0.831826401446655,0.168173598553345
469,0.831826401446655,0.168173598553345
470,0.296296296296296,0.703703703703704
471,0.831826401446655,0.168173598553345
472,0.831826401446655,0.168173598553345
473,0.0529411764705882,0.947058823529412
474,0.0529411764705882,0.947058823529412
475,0.594594594594595,0.405405405405405
476,0.831826401446655,0.168173598553345
477,0.831826401446655,0.168173598553345
478,0.831826401446655,0.168173598553345
479,0.831826401446655,0.168173598553345
480,0.1875,0.8125
481,0.831826401446655,0.168173598553345
482,0.831826401446655,0.168173598553345
483,0.831826401446655,0.168173598553345
484,0.594594594594595,0.405405405405405
485,0.831826401446655,0.168173598553345
486,0.888888888888889,0.111111111111111
487,0.0529411764705882,0.947058823529412
488,0.831826401446655,0.168173598553345
489,0.831826401446655,0.168173598553345
490,0.831826401446655,0.168173598553345
491,0.831826401446655,0.168173598553345
492,0.831826401446655,0.168173598553345
493,0.831826401446655,0.168173598553345
494,0.831826401446655,0.168173598553345
495,0.831826401446655,0.168173598553345
496,0.831826401446655,0.168173598553345
497,0.0529411764705882,0.947058823529412
498,0.831826401446655,0.168173598553345
499,0.0529411764705882,0.947058823529412
500,0.831826401446655,0.168173598553345
501,0.831826401446655,0.168173598553345
502,0.296296296296296,0.703703703703704
503,0.296296296296296,0.703703703703704
504,0.594594594594595,0.405405405405405
505,0.0529411764705882,0.947058823529412
506,0.831826401446655,0.168173598553345
507,0.0529411764705882,0.947058823529412
508,0.831826401446655,0.168173598553345
509,0.831826401446655,0.168173598553345
510,0.831826401446655,0.168173598553345
511,0.831826401446655,0.168173598553345
512,0.831826401446655,0.168173598553345
513,0.831826401446655,0.168173598553345
514,0.0529411764705882,0.947058823529412
515,0.831826401446655,0.168173598553345
516,0.831826401446655,0.168173598553345
517,0.0529411764705882,0.947058823529412
518,0.831826401446655,0.168173598553345
519,0.0529411764705882,0.947058823529412
520,0.831826401446655,0.168173598553345
521,0.0529411764705882,0.947058823529412
522,0.831826401446655,0.168173598553345
523,0.831826401446655,0.168173598553345
524,0.0529411764705882,0.947058823529412
525,0.831826401446655,0.168173598553345
526,0.831826401446655,0.168173598553345
527,0.0529411764705882,0.947058823529412
528,0.831826401446655,0.168173598553345
529,0.831826401446655,0.168173598553345
530,0.831826401446655,0.168173598553345
531,0.0529411764705882,0.947058823529412
532,0.831826401446655,0.168173598553345
533,0.831826401446655,0.168173598553345
534,0.296296296296296,0.703703703703704
535,0.594594594594595,0.405405405405405
536,0.0529411764705882,0.947058823529412
537,0.831826401446655,0.168173598553345
538,0.0529411764705882,0.947058823529412
539,0.831826401446655,0.168173598553345
540,0.0529411764705882,0.947058823529412
541,0.0529411764705882,0.947058823529412
542,0.888888888888889,0.111111111111111
543,0.888888888888889,0.111111111111111
544,0.831826401446655,0.168173598553345
545,0.831826401446655,0.168173598553345
546,0.831826401446655,0.168173598553345
547,0.0529411764705882,0.947058823529412
548,0.831826401446655,0.168173598553345
549,0.831826401446655,0.168173598553345
550,0.831826401446655,0.168173598553345
551,0.831826401446655,0.168173598553345
552,0.831826401446655,0.168173598553345
553,0.831826401446655,0.168173598553345
554,0.831826401446655,0.168173598553345
555,0.594594594594595,0.405405405405405
556,0.831826401446655,0.168173598553345
557,0.0529411764705882,0.947058823529412
558,0.831826401446655,0.168173598553345
559,0.0529411764705882,0.947058823529412
560,0.1875,0.8125
561,0.831826401446655,0.168173598553345
562,0.831826401446655,0.168173598553345
563,0.831826401446655,0.168173598553345
564,0.831826401446655,0.168173598553345
565,0.594594594594595,0.405405405405405
566,0.831826401446655,0.168173598553345
567,0.831826401446655,0.168173598553345
568,0.7,0.3
569,0.831826401446655,0.168173598553345
570,0.831826401446655,0.168173598553345
571,0.831826401446655,0.168173598553345
572,0.0529411764705882,0.947058823529412
573,0.831826401446655,0.168173598553345
574,0.296296296296296,0.703703703703704
575,0.831826401446655,0.168173598553345
576,0.831826401446655,0.168173598553345
577,0.0529411764705882,0.947058823529412
578,0.0529411764705882,0.947058823529412
579,0.296296296296296,0.703703703703704
580,0.831826401446655,0.168173598553345
581,0.0529411764705882,0.947058823529412
582,0.0529411764705882,0.947058823529412
583,0.831826401446655,0.168173598553345
584,0.831826401446655,0.168173598553345
585,0.831826401446655,0.168173598553345
586,0.0529411764705882,0.947058823529412
587,0.831826401446655,0.168173598553345
588,0.831826401446655,0.168173598553345
589,0.831826401446655,0.168173598553345
590,0.831826401446655,0.168173598553345
591,0.831826401446655,0.168173598553345
592,0.0529411764705882,0.947058823529412
593,0.831826401446655,0.168173598553345
594,0.296296296296296,0.703703703703704
595,0.831826401446655,0.168173598553345
596,0.831826401446655,0.168173598553345
597,0.0529411764705882,0.947058823529412
598,0.831826401446655,0.168173598553345
599,0.831826401446655,0.168173598553345
600,0.831826401446655,0.168173598553345
601,0.0529411764705882,0.947058823529412
602,0.831826401446655,0.168173598553345
603,0.831826401446655,0.168173598553345
604,0.831826401446655,0.168173598553345
605,0.831826401446655,0.168173598553345
606,0.831826401446655,0.168173598553345
607,0.831826401446655,0.168173598553345
608,0.831826401446655,0.168173598553345
609,0.0529411764705882,0.947058823529412
610,0.0529411764705882,0.947058823529412
611,0.888888888888889,0.111111111111111
612,0.831826401446655,0.168173598553345
613,0.296296296296296,0.703703703703704
614,0.831826401446655,0.168173598553345
615,0.831826401446655,0.168173598553345
616,0.0529411764705882,0.947058823529412
617,0.831826401446655,0.168173598553345
618,0.1875,0.8125
619,0.0529411764705882,0.947058823529412
620,0.831826401446655,0.168173598553345
621,0.831826401446655,0.168173598553345
622,0.831826401446655,0.168173598553345
623,0.831826401446655,0.168173598553345
624,0.831826401446655,0.168173598553345
625,0.831826401446655,0.168173598553345
626,0.831826401446655,0.168173598553345
627,0.831826401446655,0.168173598553345
628,0.0529411764705882,0.947058823529412
629,0.831826401446655,0.168173598553345
630,0.831826401446655,0.168173598553345
631,0.831826401446655,0.168173598553345
632,0.831826401446655,0.168173598553345
633,0.831826401446655,0.168173598553345
634,0.831826401446655,0.168173598553345
635,0.888888888888889,0.111111111111111
636,0.0529411764705882,0.947058823529412
637,0.831826401446655,0.168173598553345
638,0.831826401446655,0.168173598553345
639,0.888888888888889,0.111111111111111
640,0.831826401446655,0.168173598553345
641,0.831826401446655,0.168173598553345
642,0.0529411764705882,0.947058823529412
643,0.888888888888889,0.111111111111111
644,0.831826401446655,0.168173598553345
645,0.296296296296296,0.703703703703704
646,0.831826401446655,0.168173598553345
647,0.831826401446655,0.168173598553345
648,0.831826401446655,0.168173598553345
649,0.831826401446655,0.168173598553345
650,0.594594594594595,0.405405405405405
651,0.831826401446655,0.168173598553345
652,0.0529411764705882,0.947058823529412
653,0.831826401446655,0.168173598553345
654,0.296296296296296,0.703703703703704
655,0.296296296296296,0.703703703703704
656,0.831826401446655,0.168173598553345
657,0.831826401446655,0.168173598553345
658,0.296296296296296,0.703703703703704
659,0.831826401446655,0.168173598553345
660,0.831826401446655,0.168173598553345
661,0.831826401446655,0.168173598553345
662,0.831826401446655,0.168173598553345
663,0.831826401446655,0.168173598553345
664,0.831826401446655,0.168173598553345
665,0.831826401446655,0.168173598553345
666,0.831826401446655,0.168173598553345
667,0.831826401446655,0.168173598553345
668,0.831826401446655,0.168173598553345
669,0.831826401446655,0.168173598553345
670,0.0529411764705882,0.947058823529412
671,0.0529411764705882,0.947058823529412
672,0.831826401446655,0.168173598553345
673,0.831826401446655,0.168173598553345
674,0.831826401446655,0.168173598553345
675,0.831826401446655,0.168173598553345
676,0.831826401446655,0.168173598553345
677,0.831826401446655,0.168173598553345
678,0.594594594594595,0.405405405405405
679,0.888888888888889,0.111111111111111
680,0.831826401446655,0.168173598553345
681,0.296296296296296,0.703703703703704
682,0.831826401446655,0.168173598553345
683,0.831826401446655,0.168173598553345
684,0.831826401446655,0.168173598553345
685,0.831826401446655,0.168173598553345
686,0.831826401446655,0.168173598553345
687,0.831826401446655,0.168173598553345
688,0.831826401446655,0.168173598553345
689,0.831826401446655,0.168173598553345
690,0.0529411764705882,0.947058823529412
691,0.831826401446655,0.168173598553345
692,0.296296296296296,0.703703703703704
693,0.831826401446655,0.168173598553345
694,0.831826401446655,0.168173598553345
695,0.831826401446655,0.168173598553345
696,0.831826401446655,0.168173598553345
697,0.831826401446655,0.168173598553345
698,0.296296296296296,0.703703703703704
699,0.831826401446655,0.168173598553345
700,0.831826401446655,0.168173598553345
701,0.0529411764705882,0.947058823529412
702,0.831826401446655,0.168173598553345
703,0.296296296296296,0.703703703703704
704,0.831826401446655,0.168173598553345
705,0.831826401446655,0.168173598553345
706,0.831826401446655,0.168173598553345
707,0.0529411764705882,0.947058823529412
708,0.831826401446655,0.168173598553345
709,0.0529411764705882,0.947058823529412
710,0.831826401446655,0.168173598553345
711,0.0529411764705882,0.947058823529412
712,0.831826401446655,0.168173598553345
713,0.831826401446655,0.168173598553345
714,0.831826401446655,0.168173598553345
715,0.831826401446655,0.168173598553345
716,0.831826401446655,0.168173598553345
717,0.0529411764705882,0.947058823529412
718,0.0529411764705882,0.947058823529412
719,0.831826401446655,0.168173598553345
720,0.831826401446655,0.168173598553345
721,0.0529411764705882,0.947058823529412
722,0.831826401446655,0.168173598553345
723,0.831826401446655,0.168173598553345
724,0.831826401446655,0.168173598553345
725,0.831826401446655,0.168173598553345
726,0.831826401446655,0.168173598553345
727,0.0529411764705882,0.947058823529412
728,0.296296296296296,0.703703703703704
729,0.831826401446655,0.168173598553345
730,0.594594594594595,0.405405405405405
731,0.0529411764705882,0.947058823529412
732,0.831826401446655,0.168173598553345
733,0.831826401446655,0.168173598553345
734,0.831826401446655,0.168173598553345
735,0.831826401446655,0.168173598553345
736,0.831826401446655,0.168173598553345
737,0.888888888888889,0.111111111111111
738,0.831826401446655,0.168173598553345
739,0.831826401446655,0.168173598553345
740,0.831826401446655,0.168173598553345
741,0.831826401446655,0.168173598553345
742,0.831826401446655,0.168173598553345
743,0.0529411764705882,0.947058823529412
744,0.831826401446655,0.168173598553345
745,0.831826401446655,0.168173598553345
746,0.831826401446655,0.168173598553345
747,0.831826401446655,0.168173598553345
748,0.0529411764705882,0.947058823529412
749,0.831826401446655,0.168173598553345
750,0.831826401446655,0.168173598553345
751,0.0529411764705882,0.947058823529412
752,0,1
753,0.831826401446655,0.168173598553345
754,0.831826401446655,0.168173598553345
755,0.0529411764705882,0.947058823529412
756,0,1
757,0.831826401446655,0.168173598553345
758,0.831826401446655,0.168173598553345
759,0.831826401446655,0.168173598553345
760,0.0529411764705882,0.947058823529412
761,0.831826401446655,0.168173598553345
762,0.831826401446655,0.168173598553345
763,0.831826401446655,0.168173598553345
764,0.0529411764705882,0.947058823529412
765,0.831826401446655,0.168173598553345
766,0.0529411764705882,0.947058823529412
767,0.831826401446655,0.168173598553345
768,0.296296296296296,0.703703703703704
769,0.831826401446655,0.168173598553345
770,0.831826401446655,0.168173598553345
771,0.831826401446655,0.168173598553345
772,0.831826401446655,0.168173598553345
773,0.0529411764705882,0.947058823529412
774,0.831826401446655,0.168173598553345
775,0.0529411764705882,0.947058823529412
776,0.831826401446655,0.168173598553345
777,0.831826401446655,0.168173598553345
778,0.1875,0.8125
779,0.831826401446655,0.168173598553345
780,0.0529411764705882,0.947058823529412
781,0.296296296296296,0.703703703703704
782,0.0529411764705882,0.947058823529412
783,0.831826401446655,0.168173598553345
